date,pm25,pm10,o3,no2,so2,co
1/24/2014,117,59,0,38,18,6
1/23/2014,120,56,0,23,17,5
1/22/2014,154,56,0,13,10,5
1/21/2014,161,70,0,12,12,9
1/20/2014,160,74,0,21,19,11
1/19/2014,155,74,0,9,11,8
1/18/2014,147,69,0,22,12,10
1/17/2014,138,69,0,30,22,7
1/16/2014,136,57,0,22,12,4
1/15/2014,83,60,0,12,7,5
1/14/2014,91,34,0,14,5,7
1/13/2014,119,42,0,17,6,7
1/12/2014,101,60,0,20,12,7
1/11/2014,92,45,0,20,13,6
1/10/2014,88,45,0,15,7,6
1/9/2014,155,49,0,14,6,6
1/8/2014,130,81,0,40,28,10
1/7/2014,141,63,0,41,25,9
1/6/2014,171,63,0,23,19,9
1/5/2014,183,86,0,20,29,11
1/4/2014,190,96,0,40,29,14
1/3/2014,166,135,0,78,34,15
1/2/2014,155,81,0,61,34,12
1/1/2014,0,71,0,40,24,11
